City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,polotnyanyy zavod,54.7214,35.9661,3.28,60,89,1.66,RU,1681259231
366,nelson bay,-32.7167,152.15,21.73,54,83,3.58,AU,1681259232
367,malanje,-9.5402,16.341,17.7,97,98,0.17,AO,1681259232
368,joshimath,30.5667,79.5667,9.88,37,73,3.78,IN,1681259233
369,sabzevar,36.2126,57.6819,21.22,23,84,3.97,IR,1681259233
370,shar,49.5886,81.0453,-0.2,72,77,3.05,KZ,1681259235
371,ormara,25.2088,64.6357,25.02,78,14,5.84,PK,1681259236
372,boyolangu,-8.1181,111.8935,25.63,85,60,0.28,ID,1681259236
373,bouna,9.2667,-3.0,29.23,31,100,0.83,CI,1681259237
374,thompson,55.7435,-97.8558,6.09,61,100,2.06,CA,1681259238
375,erzin,36.9559,36.2,10.86,85,11,1.14,TR,1681259239
376,malegaon,20.55,74.5333,29.09,32,30,3.26,IN,1681259239
377,banjar,-8.19,114.9675,26.86,86,85,1.44,ID,1681259240
378,whitehorse,60.7161,-135.0538,4.43,20,100,7.2,CA,1681259241
379,pitkyaranta,61.5734,31.4792,0.13,99,100,0.99,RU,1681259241
380,norman wells,65.282,-126.8329,-0.98,55,20,4.63,CA,1681259136
381,nara,34.6851,135.8049,22.76,48,88,2.62,JP,1681259090
382,kavieng,-2.5744,150.7967,28.85,70,99,5.82,PG,1681259243
383,nouadhibou,20.931,-17.0347,17.99,94,75,3.09,MR,1681259244
384,grindavik,63.8424,-22.4338,3.26,87,75,1.54,IS,1681259244
385,suntar,62.1444,117.6319,-9.54,92,39,3.95,RU,1681259246
386,qandala,11.472,49.8728,28.02,69,1,3.56,SO,1681259247
387,murgab,37.4966,61.9714,17.93,39,100,3.09,TM,1681259248
388,benguela,-12.5763,13.4055,25.44,86,96,2.25,AO,1681259249
389,jiangkou,25.4872,119.1986,19.36,95,46,3.13,CN,1681259250
390,the valley,18.217,-63.0578,25.61,72,1,6.51,AI,1681259250
391,gunjur,13.2019,-16.7339,22.04,83,0,1.54,GM,1681259251
392,kainantu,-6.2887,145.8655,22.13,69,95,1.45,PG,1681259251
393,san angelo,31.4638,-100.437,24.97,40,24,4.92,US,1681259252
394,pangnirtung,66.1451,-65.7125,-12.15,85,94,1.24,CA,1681259253
395,monrovia,6.3005,-10.7969,26.79,81,20,2.66,LR,1681259116
396,port lincoln,-34.7333,135.8667,17.01,64,12,9.58,AU,1681259255
397,sao raimundo nonato,-9.0153,-42.6994,25.65,64,95,0.62,BR,1681259255
398,hastings,50.8552,0.5729,9.86,52,100,6.28,GB,1681258971
399,coaticook,45.1334,-71.7991,16.87,67,100,7.38,CA,1681259257
400,basoko,1.2391,23.616,21.16,94,100,0.91,CD,1681259258
401,kismayo,-0.3582,42.5454,27.93,76,48,5.8,SO,1681259259
402,estelle,29.8458,-90.1067,21.11,73,100,5.14,US,1681259260
403,ternate,0.8,127.4,28.18,74,28,1.55,ID,1681259260
404,west wendover,40.7391,-114.0733,24.56,16,20,6.17,US,1681259261
405,sakakah,29.9697,40.2064,17.76,64,72,4.09,SA,1681259261
406,thunder bay,48.4001,-89.3168,8.99,57,40,4.63,CA,1681258997
407,jacksonville,30.3322,-81.6556,19.47,85,75,6.17,US,1681258656
408,sharjah,25.3573,55.4033,26.99,53,0,2.06,AE,1681259263
409,awbari,26.5921,12.7805,15.77,25,65,5.44,LY,1681259264
410,srednekolymsk,67.45,153.6833,-17.14,87,91,2.21,RU,1681259264
411,mocuba,-16.8392,36.9856,21.0,98,26,0.74,MZ,1681259265
412,rocha,-34.4833,-54.3333,20.48,65,85,3.21,UY,1681259266
413,novopokrovka,49.8425,36.5477,11.59,56,100,7.15,UA,1681259267
414,mount gambier,-37.8333,140.7667,16.86,82,83,6.92,AU,1681259267
415,yining,29.0361,114.5636,20.91,86,33,0.89,CN,1681259268
416,diamantino,-14.4086,-56.4461,22.98,93,98,1.12,BR,1681259268
417,barcelos,41.5388,-8.6151,14.36,93,83,1.59,PT,1681259031
418,aswan,24.0934,32.907,21.56,22,67,5.55,EG,1681259269
419,gravdal,68.1214,13.5031,3.84,78,100,5.58,NO,1681259270
420,bollnas,61.3482,16.3946,-0.78,99,94,1.32,SE,1681259271
421,maine-soroa,13.2114,12.0241,27.72,16,87,4.75,NE,1681259272
422,fort walton beach,30.4058,-86.6188,22.77,58,100,2.57,US,1681258995
423,vajszlo,45.8596,17.9841,10.27,64,99,4.65,HU,1681259273
424,lac du bonnet,50.2536,-96.0612,13.49,88,46,4.56,CA,1681259273
425,saskylakh,71.9167,114.0833,-21.85,99,93,2.71,RU,1681259275
426,qala,40.4418,50.1681,11.94,94,0,4.12,AZ,1681259275
427,sirmaur,24.85,81.3833,26.07,15,0,1.54,IN,1681259276
428,beloha,-25.1667,45.05,21.5,96,84,1.07,MG,1681259276
429,pervomayskoye,43.919,46.7102,9.23,84,100,2.24,RU,1681259277
430,parksville,49.3163,-124.3195,9.41,53,49,2.57,CA,1681259278
431,north bend,43.4065,-124.2243,11.8,67,0,6.69,US,1681259278
432,buenos aires,-34.6132,-58.3772,25.99,66,0,3.09,AR,1681258930
433,salvador,13.8333,-88.9167,25.22,46,69,2.74,SV,1681259280
434,tuburan,6.6439,122.2736,28.05,73,7,0.86,PH,1681259280
435,kyren,51.6828,102.1408,2.09,58,98,0.02,RU,1681259281
436,halifax,44.6453,-63.5724,13.94,54,91,6.17,CA,1681258728
437,puerto baquerizo moreno,-0.9,-89.6,27.25,71,55,0.58,EC,1681259282
438,moche,-8.1711,-79.0092,27.1,83,40,5.14,PE,1681259284
439,iracoubo,5.4802,-53.2011,25.44,86,97,3.05,GF,1681259285
440,micheweni,-4.9667,39.8333,27.05,79,23,2.01,TZ,1681259285
441,fare,-16.7,-151.0167,27.46,74,96,3.2,PF,1681259287
442,makakilo city,21.3469,-158.0858,28.18,56,75,9.26,US,1681259288
443,ati,13.2154,18.3353,30.0,18,87,7.47,TD,1681259288
444,axim,4.8699,-2.2405,26.39,87,78,3.55,GH,1681259289
445,acapulco,16.8634,-99.8901,29.9,66,0,3.6,MX,1681259289
446,warrington,53.3925,-2.5802,7.06,78,75,7.72,GB,1681259290
447,petrolina,-9.3986,-40.5008,27.03,57,40,0.0,BR,1681259229
448,asfi,32.2994,-9.2372,17.05,66,0,5.69,MA,1681259290
449,pandan,14.0453,124.1694,26.62,89,100,5.49,PH,1681259291
450,sangar,63.9242,127.4739,-10.21,86,77,1.67,RU,1681259291
451,nizhnetroitskiy,54.3385,53.6833,4.81,56,0,1.82,RU,1681259292
452,barentu,15.1139,37.5928,27.57,32,7,1.46,ER,1681259293
453,yerbogachen,61.2767,108.0108,-2.57,91,100,5.74,RU,1681259293
454,roanoke rapids,36.4615,-77.6542,17.32,58,0,0.0,US,1681259294
455,labuhan,-6.8844,112.2051,26.38,83,90,2.06,ID,1681259295
456,camacha,33.0833,-16.3333,15.68,72,40,2.06,PT,1681259296
457,lebane,42.9239,21.7375,5.33,79,88,1.14,RS,1681259296
458,kamiiso,41.8167,140.65,9.21,81,75,5.66,JP,1681259197
459,healdsburg,38.6105,-122.8692,22.21,44,0,5.66,US,1681259297
460,port hawkesbury,45.6169,-61.3485,8.66,90,0,2.06,CA,1681259297
461,padang,-0.9492,100.3543,25.03,89,78,1.19,ID,1681259298
462,kirkland lake,48.1446,-80.0377,11.16,24,100,3.6,CA,1681259299
463,tura,25.5198,90.2201,21.15,22,0,1.37,IN,1681259300
464,necochea,-38.5473,-58.7368,16.14,86,90,5.78,AR,1681259301
465,mezen,65.8522,44.24,-0.44,98,100,3.24,RU,1681259301
466,bintulu,3.1667,113.0333,26.23,94,20,1.03,MY,1681259302
467,shu,43.5983,73.7614,7.3,87,17,4.78,KZ,1681259302
468,korkino,54.8913,61.3969,1.01,58,30,1.51,RU,1681259303
469,inverell,-29.7833,151.1167,19.5,57,84,0.89,AU,1681259303
470,yashkul,46.1711,45.3435,15.06,47,100,8.84,RU,1681259304
471,pangoa,-12.1167,-73.0,22.4,84,50,0.78,PE,1681259304
472,meulaboh,4.1363,96.1285,25.1,86,93,1.07,ID,1681259305
473,edendale,-29.6528,30.3147,12.61,74,98,1.05,ZA,1681259306
474,arawa,-6.2132,155.5367,29.57,72,98,1.39,PG,1681259307
475,san patricio,28.017,-97.5169,24.19,64,17,5.78,US,1681259308
476,ixtapa,20.7,-105.2,25.68,73,20,4.63,MX,1681259309
477,bambous virieux,-20.3428,57.7575,26.23,94,75,0.51,MU,1681259309
478,warah,27.4481,67.7978,25.51,30,5,1.21,PK,1681259310
479,colares,38.7992,-9.4469,15.98,88,23,7.15,PT,1681259311
480,bayir,37.2687,28.2167,6.29,92,42,2.33,TR,1681259312
481,severo-yeniseyskiy,60.3725,93.0408,-17.41,92,99,3.84,RU,1681259312
482,kaeo,-35.1,173.7833,19.62,97,100,4.56,NZ,1681259313
483,teguise,29.0605,-13.564,17.12,82,0,9.77,ES,1681259313
484,san andres,12.5847,-81.7006,28.01,74,75,4.63,CO,1681259314
485,baykit,61.67,96.37,-13.68,90,100,4.91,RU,1681259314
486,arlit,18.7369,7.3853,26.73,18,34,3.97,NE,1681259315
487,tambacounda,13.7539,-13.7586,33.03,35,0,4.12,SN,1681259315
488,cabedelo,-6.9811,-34.8339,25.37,80,86,4.13,BR,1681259316
489,novikovo,51.1537,37.8879,9.34,60,100,5.13,RU,1681259317
490,nautla,20.2167,-96.7833,23.37,83,35,3.11,MX,1681259317
491,chegdomyn,51.1167,133.0167,0.75,87,100,2.62,RU,1681259318
492,havelock,34.8791,-76.9013,15.98,72,0,3.09,US,1681259318
493,canaway,13.3185,123.7131,24.54,93,100,5.08,PH,1681259318
494,fort smith,35.3859,-94.3986,24.02,40,0,2.57,US,1681259319
495,moba,33.2288,105.0179,13.08,79,88,2.36,CN,1681259319
496,voh,-20.9667,164.7,27.87,73,10,1.8,NC,1681259320
497,tucuman,-26.8241,-65.2226,24.0,83,40,1.54,AR,1681259320
498,bonavista,48.6499,-53.1147,0.82,77,67,6.64,CA,1681259320
499,quatre cocos,-20.2078,57.7625,26.16,85,66,5.15,MU,1681259321
500,ambilobe,-13.2,49.05,22.44,93,65,1.19,MG,1681259321
501,krasnouralsk,58.3638,60.0407,-0.63,85,94,2.38,RU,1681259322
502,kibala,9.1104,18.3463,29.97,58,0,4.12,TD,1681259322
503,mongar,27.2747,91.2396,10.76,62,6,2.51,BT,1681259323
504,honiara,-9.4333,159.95,29.9,67,53,1.55,SB,1681259323
505,tarko-sale,64.9225,77.785,-22.83,98,88,3.78,RU,1681259323
506,saint-augustin,51.226,-58.6502,0.7,99,100,1.5,CA,1681259324
507,amparafaravola,-17.5833,48.2167,17.44,95,45,0.45,MG,1681259324
508,yaroslavskiy,44.1683,132.2072,5.03,23,3,8.58,RU,1681259325
509,paita,-5.0892,-81.1144,27.21,76,88,4.63,PE,1681259325
510,tateyama,34.9833,139.8667,17.66,81,98,11.58,JP,1681259326
511,bardiyah,31.7561,25.0865,14.38,66,69,10.71,LY,1681259327
512,belmonte,-15.8631,-38.8828,24.1,89,63,1.02,BR,1681259327
513,gizo,-8.103,156.8419,26.86,81,99,2.78,SB,1681259327
514,comodoro rivadavia,-45.8667,-67.5,4.92,56,0,2.57,AR,1681259328
515,puerto colombia,10.9878,-74.9547,27.05,87,100,8.67,CO,1681259328
516,plastun,44.7561,136.2939,4.42,42,20,6.38,RU,1681259329
517,sokoni,-6.4333,39.55,25.92,75,93,1.39,TZ,1681259329
518,umm lajj,25.0213,37.2685,24.15,70,100,3.57,SA,1681259330
519,abu samrah,35.3029,37.1841,11.55,75,69,2.89,SY,1681259330
520,akdepe,42.0551,59.3788,14.05,41,87,7.19,TM,1681259331
521,uruzgan,32.8333,66.0,15.37,27,0,1.65,AF,1681259331
522,khor,47.8861,134.9464,0.45,93,98,7.01,RU,1681259332
523,steamboat springs,40.485,-106.8317,17.31,20,0,0.0,US,1681259332
524,ustka,54.5805,16.8619,6.47,93,98,2.48,PL,1681259332
525,mozarlandia,-14.7447,-50.5706,23.15,89,95,1.42,BR,1681259333
526,nichinan,31.6,131.3667,19.82,88,99,2.29,JP,1681259333
527,alice springs,-23.7,133.8833,24.75,33,96,3.6,AU,1681259334
528,phan thiet,10.9333,108.1,26.29,82,79,1.33,VN,1681259047
529,wamba,8.9333,8.6,25.39,70,96,0.08,NG,1681259334
530,normandin,48.8333,-72.5321,8.17,81,99,8.23,CA,1681259045
531,maniitsoq,65.4167,-52.9,-1.8,81,8,2.44,GL,1681259335
532,seoul,37.5683,126.9778,11.76,20,0,3.09,KR,1681258800
533,ust-kulom,61.6864,53.6902,-0.09,94,100,2.53,RU,1681259336
534,jaca,42.569,-0.5499,8.33,67,39,1.32,ES,1681259337
535,riberalta,-10.9833,-66.1,23.55,97,77,0.82,BO,1681259337
536,oriximina,-1.7656,-55.8661,24.48,92,63,1.34,BR,1681259337
537,albanel,48.8832,-72.4487,8.08,81,100,8.23,CA,1681259338
538,coracao de jesus,-16.6853,-44.365,21.79,72,99,3.08,BR,1681259338
539,jammalamadugu,14.8333,78.4,25.88,37,2,2.5,IN,1681259339
540,chulman,56.8479,124.9104,-10.34,89,100,3.58,RU,1681259339
541,bethanien,-26.502,17.1583,14.68,19,20,2.14,NA,1681259340
542,marawi,7.9986,124.2928,24.67,71,43,0.62,PH,1681259340
543,bealanana,-14.55,48.7333,16.09,95,35,0.61,MG,1681259340
544,le mars,42.7942,-96.1656,27.73,19,0,8.75,US,1681259341
545,kavaratti,10.5669,72.642,28.63,74,5,3.43,IN,1681259342
546,caravelas,-17.7125,-39.2481,23.28,94,100,3.66,BR,1681259343
547,whitecourt,54.1502,-115.6855,2.58,100,100,2.06,CA,1681259316
548,kamina,-8.7386,24.9906,17.48,96,99,0.7,CD,1681259344
549,bose,45.4612,8.0137,12.38,77,72,1.63,IT,1681259345
550,swellendam,-34.0226,20.4417,12.21,75,52,0.77,ZA,1681259346
551,dawlatabad,36.4141,64.9053,19.49,37,43,2.81,AF,1681259346
552,shebunino,46.4339,141.8603,6.38,90,100,10.28,RU,1681259347
553,anadyr,64.75,177.4833,-17.72,65,0,2.0,RU,1681259348
554,yabelo,4.8833,38.0833,15.5,78,99,4.0,ET,1681259349
555,susanino,58.1461,41.5872,5.63,74,84,1.65,RU,1681259349
556,kostomuksha,64.571,30.5767,0.3,95,100,1.25,RU,1681259350
557,vestmannaeyjar,63.4427,-20.2734,5.07,77,65,2.81,IS,1681259351
558,ramsar,36.9226,50.6426,12.69,94,75,1.03,IR,1681259352
559,barguzin,53.6167,109.6167,-5.15,71,79,2.43,RU,1681259352
560,ponta delgada,37.7333,-25.6667,16.4,94,20,1.03,PT,1681259353
561,portland,45.5234,-122.6762,13.24,60,40,3.6,US,1681258675
562,quimper,48.0,-4.1,7.32,93,100,1.03,FR,1681259354
563,aracoiaba,-4.3711,-38.8142,23.24,93,99,0.54,BR,1681259355
564,skjeberg,59.2333,11.2,5.86,90,100,2.63,NO,1681259355
565,lucapa,-8.4192,20.7447,19.16,99,100,1.74,AO,1681259356
566,te anau,-45.4167,167.7167,12.2,93,100,2.3,NZ,1681259356
567,igarka,67.4667,86.5833,-31.49,98,42,2.47,RU,1681259357
568,plettenberg bay,-34.0527,23.3716,11.89,79,72,1.55,ZA,1681259235
569,bashmakovo,53.2133,43.0342,7.96,48,90,1.59,RU,1681259358
570,selma,36.5708,-119.6121,24.45,56,0,3.6,US,1681258786
571,la palma,33.8464,-118.0467,27.03,73,75,4.12,US,1681259359
572,kamakwie,9.5,-12.2333,27.71,65,100,1.87,SL,1681259360
573,gambela,8.25,34.5833,26.44,59,99,1.3,ET,1681259361
574,maceio,-9.6658,-35.7353,24.69,88,0,1.03,BR,1681259170
575,rio gallegos,-51.6226,-69.2181,5.03,48,75,5.66,AR,1681259362
576,lubao,14.9167,120.55,28.84,74,99,1.62,PH,1681259363
577,waw,7.7029,27.9953,28.7,41,73,2.28,SS,1681259363
578,krasnoselkup,65.7,82.4667,-27.11,99,94,4.14,RU,1681259363
